2013-06-13 17:35:31,686 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:32,165 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:32,173 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2013-06-13 17:35:32,463 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:32,469 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\src\test\resources
2013-06-13 17:35:32,599 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:35:33,500 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:33,541 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2013-06-13 17:35:33,585 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:33,589 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\src\test\resources
2013-06-13 17:35:33,732 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WhatTimeIsIt:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\pom.xml.
2013-06-13 17:35:33,833 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:35:33,894 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:34,072 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:34,302 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:35:36,161 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,169 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,171 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,185 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,253 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,259 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,261 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,266 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,267 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:36,283 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,288 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,290 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,295 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\src\test\resources
2013-06-13 17:35:36,314 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,358 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:36,365 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:36,375 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\src\test\resources
2013-06-13 17:35:36,470 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WhatTimeIsIt:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\pom.xml.
2013-06-13 17:35:36,558 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:35:36,940 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:37,072 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:35:37,126 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:37,204 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:35:37,326 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:37,658 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:35:39,360 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,366 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,368 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,374 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,647 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,652 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,654 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,663 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,823 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,831 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,833 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,838 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\src\test\resources
